GroupKey,PrimaryKey,RelationKey,RelationType,Date,Value,PrimaryKeyGroupAccountName,RelationKeyGroupAccountName,anomaly
A1,A2,A1,CHILD,2017-11,-516156.8600000002,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2017-12,-1204152.5299999993,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2018-01,-625862.4399999997,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2018-02,-502559.18000000005,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2018-03,-464166.4900000001,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2018-04,-458239.55999999976,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2018-05,-404584.04999999976,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2018-06,-394111.0,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2018-07,-435336.38,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2018-08,-291938.63,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2018-09,-396971.57000000024,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2018-10,-440215.42,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2018-11,-848475.5900000002,Vendas,Rendimentos,0
A1,A2,A1,CHILD,2018-12,-756346.17,Vendas,Rendimentos,0
A1,A3,A2,CHILD,2017-01,-665875.3600000001,Mercadorias,Vendas,1
A1,A3,A2,CHILD,2017-02,-344391.0000000001,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2017-03,-488171.1199999997,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2017-04,-420516.38,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2017-05,-356908.9900000001,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2017-06,-577046.2699999999,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2017-07,-411074.18999999994,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2017-08,-339657.47999999986,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2017-09,-323996.65,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2017-10,-240518.8400000001,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2017-11,-526832.65,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2017-12,-1207329.8299999994,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2018-01,-625862.4399999997,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2018-02,-516862.19000000006,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2018-03,-479823.7400000001,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2018-04,-459858.85999999975,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2018-05,-418547.28999999975,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2018-06,-398310.19,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2018-07,-441860.98,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2018-08,-294139.43,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2018-09,-400696.30000000016,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2018-10,-447452.37,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2018-11,-853034.9700000002,Mercadorias,Vendas,0
A1,A3,A2,CHILD,2018-12,-776329.1300000001,Mercadorias,Vendas,0
A1,A4,A3,CHILD,2017-01,-614041.68,User sub-account of Mercadorias,Mercadorias,1
A1,A4,A3,CHILD,2017-02,-339774.0400000001,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2017-03,-361138.1499999998,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2017-04,-420300.38,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2017-05,-341240.99000000005,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2017-06,-576317.0199999999,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2017-07,-405419.26999999984,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2017-08,-332999.22999999986,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2017-09,-309074.6900000001,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2017-10,-236241.11000000004,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2017-11,-462534.06000000006,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2017-12,-1202392.029999999,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2018-01,-619256.4399999996,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2018-02,-495808.38,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2018-03,-474039.84,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2018-04,-445612.32999999984,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2018-05,-395672.78999999975,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2018-06,-395867.59,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2018-07,-430619.9799999999,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2018-08,-272873.42999999993,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2018-09,-394939.0400000001,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2018-10,-446518.56,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2018-11,-848777.3800000001,User sub-account of Mercadorias,Mercadorias,0
A1,A4,A3,CHILD,2018-12,-763043.61,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2017-01,-34212.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2017-02,-1935.6,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2017-03,-112148.77,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2017-04,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2017-05,-51.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2017-06,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2017-07,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2017-08,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2017-09,-7041.629999999999,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2017-10,-2589.73,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2017-11,-56000.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2017-12,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2018-01,-0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2018-02,-933.81,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2018-03,-2341.9,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2018-04,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2018-05,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2018-06,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2018-07,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2018-08,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2018-09,-5757.26,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2018-10,-933.81,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2018-11,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A5,A3,CHILD,2018-12,-11317.82,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2017-01,-17621.68,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2017-02,-2681.36,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2017-03,-14884.2,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2017-04,-216.0,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2017-05,-15617.0,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2017-06,-729.25,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2017-07,-5654.92,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2017-08,-6658.25,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2017-09,-7880.33,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2017-10,-1688.0,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2017-11,-8298.59,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2017-12,-4937.8,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2018-01,-6606.0,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2018-02,-20120.0,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2018-03,-3442.0,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2018-04,-14246.53,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2018-05,-22874.5,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2018-06,-2442.6,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2018-07,-11241.0,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2018-08,-21266.0,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2018-09,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2018-10,0.0,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2018-11,-4257.59,User sub-account of Mercadorias,Mercadorias,0
A1,A6,A3,CHILD,2018-12,-1967.7,User sub-account of Mercadorias,Mercadorias,0
A1,A7,A2,CHILD,2017-01,-0.0,"Subprodutos, desperdícios, resíduos e refugos",Vendas,0
A1,A7,A2,CHILD,2017-02,0.0,"Subprodutos, desperdícios, resíduos e refugos",Vendas,0
A1,A7,A2,CHILD,2017-03,0.0,"Subprodutos, desperdícios, resíduos e refugos",Vendas,0
A1,A7,A2,CHILD,2017-04,0.0,"Subprodutos, desperdícios, resíduos e refugos",Vendas,0
A1,A7,A2,CHILD,2017-05,0.0,"Subprodutos, desperdícios, resíduos e refugos",Vendas,0
A1,A7,A2,CHILD,2017-06,-6753.0,"Subprodutos, desperdícios, resíduos e refugos",Vendas,0
A1,A8,A7,CHILD,2017-01,-0.0,"User sub-account of Subprodutos, desperdícios, resíduos e refugos","Subprodutos, desperdícios, resíduos e refugos",0
A1,A8,A7,CHILD,2017-02,0.0,"User sub-account of Subprodutos, desperdícios, resíduos e refugos","Subprodutos, desperdícios, resíduos e refugos",0
A1,A8,A7,CHILD,2017-03,0.0,"User sub-account of Subprodutos, desperdícios, resíduos e refugos","Subprodutos, desperdícios, resíduos e refugos",0
A1,A8,A7,CHILD,2017-04,0.0,"User sub-account of Subprodutos, desperdícios, resíduos e refugos","Subprodutos, desperdícios, resíduos e refugos",0
A1,A8,A7,CHILD,2017-05,0.0,"User sub-account of Subprodutos, desperdícios, resíduos e refugos","Subprodutos, desperdícios, resíduos e refugos",0
A1,A8,A7,CHILD,2017-06,-6753.0,"User sub-account of Subprodutos, desperdícios, resíduos e refugos","Subprodutos, desperdícios, resíduos e refugos",0
A1,A9,A2,CHILD,2017-01,28594.5,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2017-02,15524.26,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2017-03,16955.66,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2017-04,5599.0,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2017-05,4140.11,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2017-06,1106.5,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2017-07,1656.0,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2017-08,2670.36,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2017-09,383.6,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2017-10,2907.61,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2017-11,10675.79,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2017-12,3177.3,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2018-01,-0.0,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2018-02,14303.01,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2018-03,15657.25,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2018-04,1619.3,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2018-05,13963.240000000002,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2018-06,4199.190000000001,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2018-07,6524.6,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2018-08,2200.8,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2018-09,3724.73,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2018-10,7236.950000000002,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2018-11,4559.38,Devoluções de vendas,Vendas,0
A1,A9,A2,CHILD,2018-12,19982.96,Devoluções de vendas,Vendas,0
A1,A10,A9,CHILD,2017-01,27070.7,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2017-02,15524.26,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2017-03,16955.66,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2017-04,5599.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2017-05,4140.11,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2017-06,1106.5,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2017-07,1656.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2017-08,2670.36,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2017-09,362.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2017-10,2907.61,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2017-11,9123.79,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2017-12,3177.3,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2018-01,-0.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2018-02,14303.01,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2018-03,15657.25,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2018-04,1619.3,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2018-05,13963.240000000002,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2018-06,4199.190000000001,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2018-07,6524.6,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2018-08,2200.8,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2018-09,3724.73,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2018-10,7236.950000000002,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2018-11,4559.38,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A10,A9,CHILD,2018-12,19982.96,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A11,A9,CHILD,2017-01,1523.8,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A12,A9,CHILD,2017-01,-0.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A12,A9,CHILD,2017-02,0.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A12,A9,CHILD,2017-03,0.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A12,A9,CHILD,2017-04,0.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A12,A9,CHILD,2017-05,0.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A12,A9,CHILD,2017-06,0.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A12,A9,CHILD,2017-07,0.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A12,A9,CHILD,2017-08,0.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A12,A9,CHILD,2017-09,21.6,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A12,A9,CHILD,2017-10,0.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A12,A9,CHILD,2017-11,1552.0,User sub-account of Devoluções de vendas,Devoluções de vendas,0
A1,A13,A2,CHILD,2017-01,-0.0,Descontos e abatimentos em vendas,Vendas,0
A1,A13,A2,CHILD,2017-02,0.0,Descontos e abatimentos em vendas,Vendas,0
A1,A13,A2,CHILD,2017-03,83.49000000000002,Descontos e abatimentos em vendas,Vendas,0
A1,A13,A2,CHILD,2017-04,30.08,Descontos e abatimentos em vendas,Vendas,0
A1,A14,A13,CHILD,2017-01,-0.0,User sub-account of Descontos e abatimentos em vendas,Descontos e abatimentos em vendas,0
A1,A14,A13,CHILD,2017-02,0.0,User sub-account of Descontos e abatimentos em vendas,Descontos e abatimentos em vendas,0
A1,A14,A13,CHILD,2017-03,83.49000000000002,User sub-account of Descontos e abatimentos em vendas,Descontos e abatimentos em vendas,0
A1,A14,A13,CHILD,2017-04,30.08,User sub-account of Descontos e abatimentos em vendas,Descontos e abatimentos em vendas,0
A1,A15,A1,CHILD,2017-01,-197517.48000000004,Prestações de serviços,Rendimentos,1
A1,A15,A1,CHILD,2017-02,-169911.35,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2017-03,-309052.92,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2017-04,-247375.81,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2017-05,-225736.16000000012,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2017-06,-525170.91,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2017-07,-332864.90999999986,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2017-08,-373065.41,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2017-09,-455961.39,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2017-10,-356501.6599999999,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2017-11,-114690.47999999998,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2017-12,-436351.73,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2018-01,-365285.06000000006,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2018-02,-1104158.08,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2018-03,-245965.42,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2018-04,-202809.84,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2018-05,-476595.1600000002,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2018-06,-1166035.13,Prestações de serviços,Rendimentos,1
A1,A15,A1,CHILD,2018-07,-415860.91999999963,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2018-08,-586770.1399999999,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2018-09,-899988.8900000001,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2018-10,-897307.4700000002,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2018-11,-302215.9800000001,Prestações de serviços,Rendimentos,0
A1,A15,A1,CHILD,2018-12,-764786.3999999998,Prestações de serviços,Rendimentos,0
A1,A16,A15,CHILD,2017-01,-197517.48000000004,Serviço A,Prestações de serviços,1
A1,A16,A15,CHILD,2017-02,-169911.35,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2017-03,-309052.92,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2017-04,-247375.81,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2017-05,-225736.16000000012,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2017-06,-525170.91,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2017-07,-332864.90999999986,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2017-08,-373065.41,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2017-09,-455961.39,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2017-10,-356501.6599999999,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2017-11,-114690.47999999998,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2017-12,-436351.73,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2018-01,-365285.06000000006,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2018-02,-1104158.08,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2018-03,-245965.42,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2018-04,-202809.84,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2018-05,-476595.1600000002,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2018-06,-1166035.13,Serviço A,Prestações de serviços,1
A1,A16,A15,CHILD,2018-07,-415860.91999999963,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2018-08,-586770.1399999999,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2018-09,-899988.8900000001,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2018-10,-897307.4700000002,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2018-11,-302215.9800000001,Serviço A,Prestações de serviços,0
A1,A16,A15,CHILD,2018-12,-764786.3999999998,Serviço A,Prestações de serviços,0
A1,A17,A16,CHILD,2017-01,-195949.98000000004,User sub-account of Serviço A,Serviço A,1
A1,A17,A16,CHILD,2017-02,-155095.73,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2017-03,-219877.51,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2017-04,-233706.65,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2017-05,-200641.70000000004,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2017-06,-357993.4100000001,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2017-07,-301935.86999999994,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2017-08,-250326.7,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2017-09,-455961.39,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2017-10,-162457.16,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2017-11,-163553.89,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2017-12,-430654.3000000001,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2018-01,-181866.06,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2018-02,-311803.5299999999,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2018-03,-228099.03000000003,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2018-04,-178145.03,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2018-05,-216753.56,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2018-06,-525654.37,User sub-account of Serviço A,Serviço A,1
A1,A17,A16,CHILD,2018-07,-246849.01000000004,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2018-08,-320053.14,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2018-09,-762398.8200000002,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2018-10,-425243.9900000002,User sub-account of Serviço A,Serviço A,0
A1,A17,A16,CHILD,2018-11,-284058.01,User sub-account of Serviço A,Serviço A,0
