GroupKey,PrimaryKey,RelationKey,RelationType,Date,Value,PrimaryKeyGroupAccountName,RelationKeyGroupAccountName,anomaly
A1,A4,A2,CHILD,2017-10,12798.34,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2017-11,3845.72,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2017-12,14022.42,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2018-01,1665.7,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2018-02,274.49,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2018-03,2785.2699999999995,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2018-04,72849.07,User sub-account of Subcontratos,Subcontratos,1
A1,A4,A2,CHILD,2018-05,46443.9,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2018-06,4806.6,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2018-07,20812.8,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2018-08,40740.77,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2018-09,10970.6,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2018-10,6446.94,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2018-11,52086.84,User sub-account of Subcontratos,Subcontratos,0
A1,A4,A2,CHILD,2018-12,1638.1,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2017-01,2962.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2017-02,2714.81,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2017-03,1256.25,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2017-04,2070.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2017-05,5514.25,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2017-06,27387.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2017-07,4108.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2017-08,2323.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2017-09,4326.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2017-10,4352.33,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2017-11,5046.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2017-12,2315.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2018-01,12208.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2018-02,0.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2018-03,5753.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2018-04,0.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2018-05,5172.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2018-06,117.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2018-07,1179.88,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2018-08,3108.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2018-09,2873.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2018-10,4443.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2018-11,3511.0,User sub-account of Subcontratos,Subcontratos,0
A1,A5,A2,CHILD,2018-12,743.0,User sub-account of Subcontratos,Subcontratos,0
A1,A6,A1,CHILD,2017-01,11364.87,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2017-02,13929.300000000005,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2017-03,15962.62,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2017-04,12009.53,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2017-05,14034.589999999998,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2017-06,11864.070000000003,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2017-07,25300.36,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2017-08,9045.430000000002,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2017-09,19081.460000000006,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2017-10,16895.260000000002,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2017-11,17641.280000000002,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2017-12,-19866.32,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2018-01,15324.28,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2018-02,15311.56,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2018-03,13213.070000000005,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2018-04,13016.000000000002,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2018-05,10653.94,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2018-06,14563.469999999998,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2018-07,24416.65,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2018-08,13518.6,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2018-09,12156.19,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2018-10,31232.85,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2018-11,19982.47,Serviços especializados,Fornecimentos e serviços externos,0
A1,A6,A1,CHILD,2018-12,19600.78,Serviços especializados,Fornecimentos e serviços externos,0
A1,A7,A6,CHILD,2017-01,4172.34,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2017-02,6503.8,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2017-03,7209.47,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2017-04,2155.14,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2017-05,4192.67,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2017-06,6428.0,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2017-07,13199.759999999998,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2017-08,3392.67,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2017-09,6725.18,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2017-10,8550.14,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2017-11,2552.34,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2017-12,-12978.690000000002,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2018-01,5019.940000000001,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2018-02,5861.55,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2018-03,3630.63,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2018-04,7457.34,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2018-05,2459.2200000000007,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2018-06,5543.92,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2018-07,15680.679999999997,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2018-08,2664.34,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2018-09,5928.34,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2018-10,6149.14,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2018-11,8530.05,Trabalhos especializados,Serviços especializados,0
A1,A7,A6,CHILD,2018-12,10520.14,Trabalhos especializados,Serviços especializados,0
A1,A8,A7,CHILD,2017-01,-0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2017-02,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2017-03,2932.51,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2017-04,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2017-05,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2017-06,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2017-07,6643.69,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2017-08,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2017-09,2932.51,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2017-10,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2017-11,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2017-12,7205.1399999999985,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2018-01,-0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2018-02,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2018-03,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2018-04,2620.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2018-05,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2018-06,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2018-07,6715.12,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2018-08,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2018-09,5240.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2018-10,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2018-11,5847.71,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A8,A7,CHILD,2018-12,6132.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2017-01,2784.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2017-02,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2017-03,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2017-04,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2017-05,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2017-06,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2017-07,2104.6,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2017-08,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2017-09,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2017-10,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2017-11,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2017-12,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2018-01,2104.6,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2018-02,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2018-03,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2018-04,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2018-05,72.88,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2018-06,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A9,A7,CHILD,2018-07,2104.6,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2017-01,315.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2017-02,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2017-03,68.29,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2017-04,315.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2017-05,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2017-06,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2017-07,440.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2017-08,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2017-09,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2017-10,315.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2017-11,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2017-12,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2018-01,315.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2018-02,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2018-03,68.29,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2018-04,315.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2018-05,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2018-06,270.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2018-07,315.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2018-08,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2018-09,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A10,A7,CHILD,2018-10,315.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A11,A7,CHILD,2018-01,-0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A11,A7,CHILD,2018-02,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A11,A7,CHILD,2018-03,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A11,A7,CHILD,2018-04,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A11,A7,CHILD,2018-05,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A11,A7,CHILD,2018-06,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A11,A7,CHILD,2018-07,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A11,A7,CHILD,2018-08,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A11,A7,CHILD,2018-09,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A11,A7,CHILD,2018-10,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A11,A7,CHILD,2018-11,1609.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2017-01,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2017-02,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2017-03,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2017-04,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2017-05,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2017-06,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2017-07,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2017-08,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2017-09,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2017-10,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2017-11,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2017-12,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2018-01,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2018-02,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2018-03,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2018-04,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2018-05,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2018-06,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2018-07,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2018-08,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2018-09,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2018-10,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2018-11,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A12,A7,CHILD,2018-12,688.34,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A13,A7,CHILD,2017-01,-0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A13,A7,CHILD,2017-02,4663.66,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A13,A7,CHILD,2017-03,2235.33,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A13,A7,CHILD,2017-04,0.0,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A13,A7,CHILD,2017-05,2219.33,User sub-account of Trabalhos especializados,Trabalhos especializados,0
A1,A13,A7,CHILD,2017-06,4454.66,User sub-account of Trabalhos especializados,Trabalhos especializados,0
